article	answer
Question: If you go to Hainan Island for a trip in summer, you should take _ with you. Context: Some Advice on Travel 1) Forget fashion ! Always wear your most comfortable clothes when going on long journeys. 2) Traveling on trains and buses can be boring, so take a good book to read. 3) If you're going somewhere cold, remember to put on your warm clothes! 4) If you are going somewhere sunny, remember to bring your sun-block and sun glasses. 5) Always take a camera with you to _ those special moments. 6) Be careful with your things whenever you go to a busy place, like a train station. There are many thieves there! 7) Most countries have lower prices for students, so if you are a student, take your student card with you. 8) Always leave room in your bag for buying presents on the way home. 9) Bus tours often stop at expensive shops along the way, save your money by buying presents at local shops. 10) If you travel abroad, remember to take your passport. Whatever you do, don't lose it! </s>	sunglasses and sun-block </s>
Question: What is the author's purpose of writing this passage? Context: The American Relay for Life is a life-changing event that gives everyone in communities across the globe a chance to celebrate the lives of people who have battled cancer, remember loved ones lost, and fight back against the disease. At Relay, teams of people camp out at a local high school, park, or an open place and take turns in walking or running around a track or path. Each team is asked to have a representative on the track at all times during the event. Because cancer never sleeps, it's an overnight event of up to 24 hours in length. History of Relay for Life: Relay began in 1985 when Dr. Klatt, a surgeon in Tacoma, Washington, ran and walked around a track for 24 hours to raise money for the American Cancer Society. Since then, Relay has grown from a single man's passion for fighting cancer into the world's largest movement to end the disease. Each year, more than 3.5 million people in 5,000 communities in the United States, along with additional communities in 19 other countries, gather to take part in this global event and raise much-needed funds and awareness to save lives from cancer. Requirements for Relay for Life: Anyone can participate in Relay for Life. Friends, families, neighbors, classmates, sports teams, etc., can form their own teams. No matter who you are, there's a place for you at Relay. The only requirement to participate in Relay for Life is the $10 registration/commitment fee per person. After that, anything you can raise through individual, team, or online fundraising is accepted. It is recommended that each participant sets a personal goal to raise $100. If you raise more, that's even better. Even if you do not raise $100, you are still welcome to participate. If you want to be part of Relay, you can start a team or join an existing team online. You can also make an online donation. By supporting Relay, you help the American Cancer Society save lives, and that helps us move closer to our ultimate goal of a world with less cancer and more birthdays. Online Help: Please check our Online Help&FAQ page for answers to commonly asked questions about online fundraising and about Bark For Life. Local Help: If you have questions that are not answered by the Online Help&FAQ page, or if you would like assistance from your local event representative, feel free to contact Jill Tetherow at (402) 310-2498, or jill.tetherow@cancer.org. Cancer Information&Help: For cancer information and support at any time, visit cancer.org or call 18002272345 to speak to one of our highly trained cancer information specialists. They can answer questions about all things related to cancer -- treatment, insurance, pain, nutrition, and many more. </s>	To call on people to take active part in Relay for Life. </s>
Question: The main income of the city of Valencia is from its _ . Context: Valencia is in the east part of Spain . It has a port on the sea, two miles away on the coast. It is the capital of a province that is also named Valencia. The city is a market centre for what is produced by the land around the city. Most of the city's money is made from farming. It is also a busy business city, with ships, railways, clothes and machine factories. Valencia has an old part with white buildings, colored roofs, and narrow streets. The modern part has long, wide streets and new buildings. Valencia is well known for its parks and gardens. It has many old churches and museums. The University in the centre of the city was built in the 13th century. The city of Valencia has been known since the 2nd century. In the 8th century it was the capital of Spain. There is also an important city in Venezuela named Valencia. </s>	farming. </s>
Question: We can conclude from the passage that _ . Context: Living near the beach may come with an extra perk : better health. A new study analyzed information from more than 48 million people in England and found that the nearer they lived to the coast, the more likely people were to report good health within the past year. Living near the coast may be associated with better health because the seaside environment reduces stress, the researchers said. They pointed to another British study that found that people who took trips to the coast experienced more feelings of calmness and relaxation than those who visited urban parks or the countryside. The difference from living near the coast was relatively small. But a small effect, when applied to an entire population, can have a substantial impact on public health, said study researcher Ben Wheeler of Peninsula College of Medicine and Dentistry in Exeter, England. However, it's too soon to advise people to hit the beach to improve health, Wheeler said. The study only found an association, not a cause-effect link, and it's possible that other factors could explain the results. For instance, it could be that people who are wealthier, and therefore healthier, are more able to move to desired locations such as the coast, Wheeler said, a phenomenon known as the migrant effect. But the study did find that the association between coastal living and better health was strongest for those living in the poorest areas, which perhaps indicates that wealth cannot explain the results, Wheeler said. Because the study looked at only England--an island country in which everyone lives within 72 miles of the coast--it's not clear whether the findings would apply to other populations. Far from England, a health expert not involved in the study said that while the British research certainly doesn't prove that people's health and the place they live are linked, it's possible that _ to the seas does something for our bodies. If future studies confirm the results, the next step would be to find out it is what coastal environments that can benefit health. Wheeler said it may then be possible to bring those benefits to people living in other areas, through virtual environments, for instance. </s>	people living near the sea may be healthier. </s>
"Question: Why did Bunter have the feelings of unwillingness, shame and disgust? Context: For three days Mr Bunter did not say a word. He looked at people sensibly enough but seemed unable to hear any questions put to him. An officer remarked to the captain, ""Those brass plates on the steps of the bridge-ladder are very dangerous things. "" ""Are they?"" replied Captain Johns, ""It takes more than a brass plate to make an able-bodied man fall down in that way. And the weather fine, everything dry, and the ship going on a smooth sea!"" On the fourth day, the chief officer looked better. He could hear and understand and could even speak in a weak voice. ""Well, Mr Bunter,"" said Captain Johns, ""Can you tell us what caused the accident!"" Bunter moved his head slightly and fixed his cold blue stare on the Captain's eyes and said in a whisper, ""You--were--right!"" ""Bless my soul!"" cried out Captain Johns, ""Do you mean you had a supernatural experience that night? You saw a ghost on my ship?"" Unwillingness, shame, disgust would have been seen on poor Bunter's face if a good part of it had not been wrapped in bandage . He tried hard and answered, ""Yes, I have seen."" ""And did it --did it knock you down from the ladder?"" ""Come! Am I the sort of man to be knocked down by a ghost?"" Captain Johns pointed a finger at Bunter. ""You've been terrified, "" he said , ""That's what's the matter, even the man at the wheel was frightened, though he couldn't see anything. He felt the supernatural. You've been punished because you wouldn't believe, Mr Bunter. "" ""Suppose I have, "" said Bunter, ""You don't know what I saw. And I can't tell you what it was like. Every man has his own ghosts. I stepped back. I don't remember anything else. "" ""The man at the wheel said you went backwards as if something had hit you."" ""It was a sort of inward blow, "" Bunter explained, ""Aren't you satisfied now that I believe?"" </s>"	He had to lie about what he had seen. </s>
"Question: The man called _ answered the question first. Context: Three travelers, Allan, Carl and Paul were sitting on the chairs in a train station. They were waiting for a train that was very late. To pass the time, they began talking to each other. At first, they talked about the weather and their work. Then Paul said, ""Tell me--what would you most like to do if your doctor tell you that you have only three months to live?"" The other two men thought about this for a while, then Carl spoke. ""Well,"" he said, ""if I have only three months to live, I'll take all my money out of the bank and go to foreign countries for holidays with my best friend, Erik. I'd like to travel to the places in the world as many as possible. And I'll stay at the best hotels and then eat the best food. I think I'll have a wonderful time."" ""That's very interesting."" Paul said. With these words, he turned to the other man, saying, ""And what about you?"" ""I'll tell you a secret,"" Allan said. ""I always want to be a racing driver. So if I have only three months to live, the first thing I'd like to do is to sell my house. With the money I'll buy the fastest car in the world. Maybe I can enter all the big motor races."" Then he laughed, ""I might even end up (......) world champion."" ""Now it's your turn,"" Allan went on, ""If your doctor tell you the bad news, what would you most like to do?"" ""Oh,"" said Paul with a smile. ""I'll go and see another doctor."" </s>"	Carl </s>
"Question: Which of the following statements is TRUE? Context: How do you spend a usual holiday at home? My alarm clock wakes me, which reminds me of school. I usually would sleep like a log, but today is a holiday and I have to be at the pool for swimming practice at a quarter to seven. About 30 swimmers show up for practice. An hour later, I ride my bike home. The suburbs are quiet in the morning, with few cars on the street. I know I should be studying German but instead I wander to my room, lie down on the bed and sleep like a log. When I open my eyes again, the first thing I see is the alarm clock. It's 10:40 and I have a basketball class in less than 20 minutes. With the help of a shortcut I arrive on time. About 15 kids and I spend the rest of the morning ""shooting hoops "". A bus takes us home,and I see a neighbour walking her dogs. It's past noon. Lunch is ""dousha baozi"" ,which my younger brother Richard doesn't eat. He devours part of a cake from the fridge. I wonder if I should practise on the keyboard, study German, finish my homework, play chess,read or sleep like a log. I decide to play computer games for an hour and promise myself that I'll work on German later. As the computer games hit higher and higher levels, Richard and I become more and more bored. He has been aching for someone his own age to play with, and I write , he is _ . He is too sleepy. I think I'll turn off this computer and take him to the park. Then maybe I'll call on some of my old classmates. Holidays can be a time to learn, a time to play, a time to grow or a time to sleep like a log. Whatever you choose to do with your time, do something that you'll remember! </s>"	The writer's brother wanted very much to have someone his age to play with. </s>
"Question: What does Cindy like to eat? Context: Cindy likes eating ice cream very much. She often buys ice cream in the shop and takes it home. So does her husband . One day her husband sees the ice cream and thinks, ""Good! Now, I can have a delicious dessert ."" When Cindy comes home from work in the evening, the ice cream is not there and her husband says, ""Oh, you see the fridge is broken . It's not cold at all."" ""Really?"" Cindy says. And at the same time, she put her husband's arm into the fridge. Cindy says ""Keep it in the fridge for an hour. Don't move it away before I come back."" She goes to cook dinner. ""Oh, no."" her husband shouts loudly. </s>"	ice cream </s>
Question: Scientists think a fidget habit to be _ . Context: Have you eaten too much over the holidays? You should try fidgeting for a while. Those around you might not like it, but scratching (moving your nails against a part of your body) and twitching (moving suddenly and quickly when you don't want to) is an important way of burning up calories . American researchers have found that some people's squirming (continuously turn your body when nervous) and wigging (move in small movements, especially from side to side) equals several miles of slow running each day. The scientists, based at the National Institute of Health's laboratory in Phenix, Arizona, are studying why some people get fat and other stay slim. In one study 177 people each spent 24 hours in a room in the institute where the amount of energy is measured by their oxygen and carbon dioxide levels. By the end of the day, some people had burned up 800 calories in toe-tapping, (moving the front part of your foot up and down) finger-drumming (hitting your fingers continuously and lightly against something hard) and other nervous habits. However, others had burned up only 100 calories. The researchers found that slim women fidget more than fat women, but there was no significant difference in men. Heavy people burn up more energy when they fidget than thin people do. </s>	a way to lose fat </s>
"Question: According to the passage, which of the following statements is TRUE? Context: Environmentalists said our planet was doomed to die. Now one man says they are wrong. ""Everyone knows the planet is in bad shape,"" thundered a magazine article last year. Species are being driven to die out at record rates, and the rivers are so poisonous that fish are floating on the surface, dead. But there's a growing belief that what everyone takes for granted is wrong: things are actually getting better. A new book is about to overturn our most basic assumptions about the world's environment. Rivers, seas, rain and the atmosphere are all getting cleaner. The total amount of forests in the world is not declining. The Skeptical Environmentalist by Bjorn Lomborg, professor of statistics at the University of Aarhus in Denmark, is an attack on the misleading claims of environmental groups, and the ""bad news"" culture that makes people believe everything is getting worse. Now the attacks are increasingly coming from left-wing environmentalists such as Lomborg, a former member of Greenpeace. The accusation is that, although the environment is improving, green groups -- with profits of hundreds of millions of pounds a year -- are using scare tactics to gain donations. Lomborg's book doesn't deny global warming -- probably the biggest environmental threat -- but destroys almost every other environmental claim with many official statistics. The Worldwatch Institute claims that ""deforestation has been accelerating over the last 30 years"". But Lomborg says that is simply rubbish. Since the dawn of agriculture the world has lost about 20 per cent of its forest cover, but in recent decades the forest area's depleting has come to a stop. According to UN figures, the area of forests has remained almost steady, at about 30 percent of total land area, since the 1940s. Forests in countries such as the US, the UK and Canada have actually been expanding over the past 40 years. Despite all the warnings the Amazon rainforest has only shrunk by about 15 percent. Nor are all our species dying out. Some campaigners claim that 50 percent of all species will have died out within 50 years. But other studies show only 0.08 percent of species are dying out each year. Conservation efforts have been successful. Whales are no longer threatened and the bald eagle is off the endangered list. Environmental groups claim that many of the improvements are the results of the success of their campaigns. Stephen Tindale, director of Greenpeace UK, said, ""There are important examples, such as acid rain and ozone, where things aren't as bad as predicted, and that's because behavior has changed."" </s>"	It appears that the bald eagle will now survive. </s>
"Question: What will happen if you drive your car at the bottom of Magnetic Hill, Moncton, New Brunswick? Context: You won't have to look far to find some natural peculiarity for which science sometimes offer a theory. However, many places are complete unimaginable Some places attract people more than others. The incapability to understand the real story behind some of these phenomena draws many people. They are just so mysterious that there is no explaining it. 1.Blood Falls, Antarctica How is it that the coldest and driest place on the planet has a blood-red waterfall pouring down slowly into the McMurdo Dry Valleys, some of the most extreme desert lands on Earth? What causes the mysterious flow was only recently ""discovered"" in a study. Scientists believed for many years red algae gave the unusual color. But now research has shown that iron oxide is responsible for the hue. The waterfall even contains strange bacterial lifeforms. 2.Magnetic Hill, Moncton, New Brunswick Be very careful if you choose to drive to the bottom of this hill. Stories about what happens there have been around since early 1900s. As impossible as it sounds, your car will start to ""roll"" uphill. ""And it doesn't just work on cars--vans, trucks and even tour buses roll upward in total defiance of natural law,"" according to Tourism New Brunswick. 3.Racetrack Playa, Death Valley, California Located in a remote valley between the Cottonwood and Last Chance Ranges, Racetrack Playa is a place of really beauty and mystery. The Racetrack is a dry lakebed, best known for its strange moving rocks. It looks like they ""sailed"" through the valley. Although no one has actually seen the rocks move, the long moving tracks left behind in the mud surface of the Playa prove their activity. The most logical explanation so far is that ice forms covering the stones, causing them to move. </s>"	The car will run in unusual way. </s>
"Question: What's the main idea of this passage? Context: Although mobile phones have brought a lot of convenience to people,they have also brought troubles. Besides endless spam text messages( ),another problem seems even more annoying.That is the so-called ""one ring""call.It is a phone call that only rings one time and stops before the receivers is able to pick it up .When the receiver calls back,the other side is usually a recorded advertisement.And by the time people realize that they have been _ they've already paid for the call. An article in the China Youth Dailysays that these terrible calls trouble many mobile users day and night.But up till now,the government hasn't taken any steps to solve the problem. It seems that if someone chooses to use a cellphone,he must bear( )the trouble. The number of mobile phone users in China has risen to more than 570 million.Thanks to news reports,many people have come to understand the harm of the ""one ring""call.Some users say they won't call back if it is an unknown number.But the article points out that this doesn't mean the related government departments should turn a blind eye to it. According to an online survey of more than 200,000 Chinese netizens ( ), nearly 70 percent believed telecommunication( )operators make money from these annoying phone calls.The article argues that ""one ring""calls not only take away people's money,but also trouble their lives. New technology should not do harm to society.Instead,people should enjoy the convenience of information technology. Thus, the article advises that laws should be set up to protect people's legal rights. </s>"	"""One ring""calls do great harm to our society. </s>"
"Question: According to the author, how should you treat yourself? Context: You've heard the saying: if you don't know where you're going, how will you know when you get there. Thousands of successful people attribute (......) most of their success to goal setting. Knowing this, why don't the majority of people set goals? Goal setting starts within you. You have to believe it's possible to do a thing before you have a strong desire to write it down on paper and take steps to make it happen. How do you possibly bring yourself to believe in your own success? After all, so many of you have been at this success thing for a while and it still hasn't happened to you. Companies that you believed in and worked hard for have failed, your family and friends are waiting for you to ""be realistic"", and life just keeps giving you one blow after another. But there is a small fire burning inside you. You keep at it because all you know is you can't continue to get up every morning, go to work for someone else and allow them to determine how much you're worth each week which is far below your true value. So where do you go from here? Where do you start today? The road to inner belief in your success begins with you telling yourself every day, throughout the day, that you can do what you set out to do, you can have what you set out to get, and you can be that successful person you know that lives inside you. Yes, obstacles will come, doubters will be around, but don't you be one of them. Treat yourself like the person you love and care about most. If you had children who had a paper route and they wanted to accomplish a goal but they kept running into obstacles, what would happen? They would soon become discouraged with so many people telling them no. I'm not interested in what you have to offer. What would you say to your child? I'm sure it won't be the same thing you've been saying to yourself. Turn your words around. Speak those same words of encouragement you would speak to your discouraged child, to yourself. If you would never put a loved one down, especially when they are feeling discouraged, why would you do that to yourself? You have the power within to stop it right now and turn it around. Be committed from this point forward to speaking words of encouragement to yourself. The mind is an amazing thing. You can convince yourself of anything over time. If you repeatedly tell yourself every day, throughout the day, how successful you are, how capable you are, you will not only start to believe it, you will start to live it. </s>"	Treat yourself like the person you care and love most. </s>
Question: At which place can people of different ages enjoy a good laugh? Context: What's On? _ 7.30pm-1.00am Free at the Cyclops Theatre Do you know who's playing in your area? We're bringing you an evening of live rock and pop music from the best local bands. Are you interested in becoming a musician and getting a recording contract ? If so, come early to the talk at 7.30pm by Jules Skye, a successful record producer. He's going to talk about how you can find the right person to produce you music. _ 8.30pm-10.30pm Comedy at Kaleidoscope Come and see Gee Whizz perform. He's the funniest stand-up comedian on the comedy scene. This joyful show will please everyone, from the youngest to the oldest. Gee Whizz really knows how to make you laugh! Our bar is open from 7.00pm for drinks and snacks . _ 5.00pm-7.30pm Wednesdays at Victoria Stage This is a good chance for anyone who wants to learn how to do comedy. The workshop looks at every kind of comedy, and practices many different ways of making people laugh. Simon is a comedian and actor who has 10 years' experience of teaching comedy. His workshops are exciting and fun. An evening with Simon will give you the confidence to be funny. _ 8.00pm-11.00pm Pizza World Fine food with beautiful jazz music; this is a great evening out. Charlotte Stone will perform songs from her new best-selling CD, with James Pickering on the piano. The menu is Italian, with excellent meat and fresh fish, pizzas and pasta . Book early to get a table. Our bar is open all day, and serves cocktails, coffee, beer, and white wine. </s>	Kaleidoscope </s>
"Question: How many countries did the couple visit during their honeymoon? Context: A newly-wed couple on a four-month honeymoon were hit by six natural disasters, including the Australian floods, Christchurch earthquake and Japanese tsunami. Stefan and Erika Svanstrom left Stockholm, Sweden, on December 6 and were immediately stranded in Munich, Germany, due to one of Europe's worst snowstorms. Travelling with their baby daughter, they flew on to Cairns in Australia which was then struck by one of the most tremendous tonadoes in the nation's history. From there, the couple, in their 20s, were forced to shelter for 24 hours on the cement floor of a shopping centre with 2,500 others. ""Trees were being knocked over and big branches were scattered across the streets,"" Mr Svanstrom told Sweden's Express newspaper. _ They then headed south to Brisbane but the city was experiencing massive flooding, so they crossed the country to Perth where they narrowly escaped raging bush fires. The couple then flew to Christchurch, New Zealand, arriving just after a massive magnitude 6.3 earthquake destroyed the city on February 22. Mrs. Svanstrom said, ""When we got there the whole town was a war zone."" ""We could not visit the city since it was completely blocked off, so instead we travelled around before going to Japan."" But days after the Svanstroms arrived, Tokyo was rocked by Japan's largest earthquake since records began. ""The trembling was horrible and we saw roof tiles fly off the buildings,"" Mr. Svantrom said. ""It was like the buildings were swaying back and forth."" The family returned to Stockholm on March 29,2011 after a much calmer visit to their last destination China. But Mr. Svanstrom, who also survived the destructive Boxing Day tsunami that hit southeast Asia in 2004, said the marriage was still going strong. He added, ""I know marriages have to endure some trials, but I think we have been through most of them."" ""We've certainly experienced more than our fair share of catastrophes, but the most important thing is that we're together and happy."" Mrs. Svantrom added: "" To say we were unlucky with the weather doesn't really cover it! It's so absurd that now we can only laugh."" </s>"	5. </s>
Question: Who will make good impressions on the boss? Context: It is important that you make a good impression at work. If you make a good impression on your boss, he or she is more likely to give you more responsibilities which can lead to promotions and raises. Here are some ways to make a good impression at work. Use Proper Office Etiquette Using proper manners will help you make a good impression on your boss and also your co-workers. Office etiquette includes everything from the proper way to e-mails to knowing when, where, and how to use your cell phone at work. Face up to Your Mistakes When you make a mistake at work, which everyone inevitably does at some points, face up to it. Don't ignore your error or place the blame on others. Take responsibility and come up with a solution to fix your mistake. Your boss may not be too happy about it, but she will at least be impressed with your response. Know to Call in Sick Do you think coming to work when you are sick instead of staying at home will impress your boss? Reasonable bosses know that a sick employee not only is unproductive but also he or she can spread an illness around the office. Call in sick when you are ill. Come Through in a Crisis When the unexpected happens at work, who will make a better impression on the boss? Of course it's the employee who deals with the crisis quickly and effectively. </s>	Employees who deal with the crisis quickly and effectively. </s>
Question: If children want to watch new films,they should go to _ . Context: For Children Museum: Children's Museum, Sundays, 89 North Street, 67641235 Story time: Children's Library, 106 Green Street, Wednesdays during 9:30 a.m -5:00p.m. 66599624 Sports: Soccer Club, Tuesdays and Thursdays, 16 Yangtze Road, 96725643 Basketball Club, Wednesdays and Fridays, 79071632 Cinema: New films for children, 99 Brick Road, 69001354 Useful Phone Numbers Fast Food Restaurant: 66387901 Hospital: 68787451 Visitor Information Center: 800-120-9847 Taxi: 79210583 Visitor Hotel Information: 800-739-7302 </s>	99 Brick Road </s>
Question: What is the main idea of the passage? Context: It seems school children all over the world are not satisfied with their school food. Cherie Blair, the wife of Prime Minister Tony Blair, said that she would prepare a packed lunch for her son if school dinners do not improve. So what do students of your age eat for lunch at school? Japan High schools have dining halls, which serve everything from noodles to rice, but not hamburgers and chips. Other children bring food from home such as cold rice balls, meat or fish, and vegetables. The United States A common menu from a US school is made up of a hamburger with fried potatoes or roast chicken, fruit and cookies. School lunches must also provide food with protein ,vitamin A, vitamin C, ironand calories. Australia Meat piesand hotdogs are all traditional dishes in Australian school shops. But as the nation pays more attention to children's health, healthier foods have started to find their way onto school menus. Many schools have used a traffic light system. The sale of red-labeled foods includingchocolate and soft drinks, is served only twice a week. Healthier green-labeled foods such as sandwiches, corn and watermelon, however are served every day. In some schools, students have a choice of up to 89 foods to choose from, including popcorn and rice. South Africa Most of South Africa's schools do not serve meals at all. Classes end at 1:30 pm and students get their own lunches. Many students bring food from home, usually sandwiches. Fast food and fried food sell the best among students, which has led to a rise in _ among children. But as more people began to realize the fact that being too fat may cause different illnesses, some schools in towns have led the way towards better nutrition . Now students at these schools are provided with lunches of porridge with vegetables, such as cabbages, carrots and tomatoes. </s>	Schools serve different foods from country to country. </s>
Question: Generally speaking , people believe that global warming is caused by _ . Context: Think about what you usually have for a meal: Is it a hamburger? What about vegetables? Would it surprise you to learn that what you eat can affect the whole planet? It can--in a big way. Scientists attending the American Association for the Advancement of Science meeting in Chicago presented new studies showing how food and its production affect the globe and its warming climate. It is generally believed that global warming is caused by the large amounts of greenhouse gases released into the atmosphere. One of these greenhouse gases is carbon dioxide. What does this have to do with food? A big part of the carbon dioxide comes from the process of making and eating food, the scientists reported in Chicago. The production of meat contributes to a lot of that carbon dioxide. The process of making a hamburger, for example, requires a lot of energy. A cow has to be fed and raised on farmland, and cow manure is a major source of methane --an especially powerful greenhouse gas. By the time a hamburger is finally served on a dinner plate, it has done great harm to the environment. The message from the research is clear: We can greatly reduce the production of greenhouse gases by eating less meat. All kinds of meat, the scientists reported, are harder on the planet than vegetables. To grow and eat a pound of potatoes, for example, sends less than one-quarter pound of carbon dioxide or other greenhouse gases into the air. So shifting our diet to less meat and more vegetables ,as it turns out, may do the world some good. </s>	releasing too many greenhouse gases. </s>
Question: Which of the following statements is WRONG? Context: While applying to college may seem easy, getting in can be tough! When you apply for college, you will have to be honest with yourself and do a bit of research to find the right fit. Here are three steps to take when applying to colleges for the best chances at getting into the best college for you. Step l: Making A List Of Colleges To Apply To With over 6,000 colleges in the United States, the first step in applying to college is to do some research and make a college list . This process will be different for everyone. The number of colleges you apply to can vary, from applying to 1 school (not recommended) to 30 schools (not recommended),each applicant can choose how many colleges they apply to. Many limit the number because applications are accompanied by a fee. . Step2: Splitting The List Into Target, Reach and Safety Schools In general, students will want to apply to three types of schools: Target, Reach and Safety schools. It is up to you how many applications you send, but a good mix would be more target than reach, and at least one safety. You will need to take your list, and now decide which are your top picks, which are attainable for you academically, which are affordable for you only with aid, and refine your broad list into a group of schools that gives you the best chance for success. Talk to an admissions counselor at your high school if you have questions about this. Step 3: Completing and Sending Applications to Colleges Once your list is complete you are ready to apply to college by completing and sending in applications! College applications take time to complete --you have to write essays, ask for recommendations and get test scores sent to schools--so stay organized! All colleges will require these types of application materials, so start thinking about these items well before October or December. Once you complete and send them, then you have successfully applied to college. </s>	One doesn't have to send his test scores to the intended college. </s>
Question: What' s the purpose of writing the passage? Context: Have you heard of the movie Benji off the Leashf This Benji story7 begins when his mother, a pretty black furry dog, escapes from the puppy mill with Colby, a boy who loves her.He tries to hide her in an abandoned house.The boy' s father discovers her there and takes mother and pups back home to the puppy mill, but leaves Benji behind because he doesn't look purebred enough to be sold for money.Colby comes back later to rescue the tiny puppy and keeps Benji in his wooden clubhouse, bringing Mom to come to visit him in secret. As Benji grows bigger, it becomes harder to keep him in the clubhouse, and eventually the boy' s father discovers him and Benji is forced to flee to the streets.But despite his fear of Colby' s father, Benji cannot forget about his mother, who is growing steadily weaker and sicker.He continues to sneak back to the puppy mill yard to spy on the goings-on there and plan a way to rescue her. Benji's doggie pal, Scrappy enters the story when he is pushed out of a car into a country lane.Once his paws hit the ground, Scrappy wags his tail once helplessly after the car as it drives away, and then is immediately up to his neck in hapless mischief . Scrappy is a lovably stupid little dog who barely manages to escape the animal control officers who are determined to catch him. One of the wonderful things about this movie is that the two stars are not highly trained purebred dogs.Both Benji and Scrappy were rescued mixed breed dogs found at local animal shelters.Adorable Benji and his stupid pal, Scrappy, demonstrate that mixed-breed rescue dogs are just as intelligent and trainable as any purebred dog. Benji Off the Leash clearly demonstrates the connection between people who abuse animals and people who abuse people.Colby' s father takes out his anger on those who are weaker than him, namely by frightening his wife and the dogs.He attempts to frighten Colby, but the boy bravely refuses to let him. Children who are used to fast-paced action films with catchy theme songs may not have the patience for the slower pace of this film.But for rescue volunteers, older children, and anyone who loves dogs, this is a heartwarming movie that shows how even in today' s world of deserted dogs and backyard puppy mills, there can still be happy endings for homeless dogs. </s>	To urge people to care and love animals. </s>
"Question: Which commercial usage of the Internet does the author NOT refer to? Context: The Internet began in the 1960s as a small network of academic and government computers primarily involved in research for the prefix = st1 /U.S.army. Originally limited to researchers at a handful of universities and government departments, the Internet has quickly become a worldwide network providing users with information on a range of subjects and allowing them to purchase goods directly from companies via computer. By 1999, 84 millionU.S.citizens had access to the Internet at home or work. More and more Americans arc paying bills, shopping, ordering airline tickets, and purchasing stocks via computer over the Internet. Internet banking is also becoming increasingly popular. With lower overhead costs in terms of staffing and office space, Internet banks are able to offer higher interest rates on deposits and charge lower rates on loans than traditional banks. ""Brick and mortar"" banks are increasingly offering online banking services via some special websites to enlarge their traditional services. At present, 14 percent of Internet households conduct their banking by means of the Internet, and the figure is expected to double during the next two or three years. Increasing commercial use of the Internet has heightened security and privacy concerns. With a credit card, an Internet user can order almost anything from an Internet site and have it delivered to their home or office. Companies doing business over the Internet need many security measures to protect credit card, bank account, and social security numbers from unauthorized access as they pass across the Internet. Any organization that connects its networks to the global Internet must carefully control the access point to ensure that out-siders cannot disturb the organization's internal networks or gain unauthorized access to the organization's computer systems and data. </s>"	Applying for a credit card. </s>
"Question: According to the passage we can know that _ . Context: When doctors urge overweight kids to pick up more activities,reading probably isn't what they have in mind. Yet a new study by fatness researchers at Duke University finds that the simple act of reading--depending on the choice of material--can cause weight loss in teenage girls. The study's experimental group included 31 fat girls aged 9 to 13,who took part in the Healthy Lifestyles Program at Duke Children's Hospital. The girls read a novel called Lake Rescue,whose protagonist is an overweight teenager who struggles with low selfesteem,feelings of loneliness and teasing because of her size. A group of 33 girls read a different book called Charlotte in Paris,which did not have an overweight character,and another group of 17 girls read neither book. At the end of the sixmonth experiment,all the girls who read books had lost weight,but the girls who read Lake Rescue lost more. They lowered their body mass index (BMI) by 0.71,compared with 0.33 in the Charlotte group,an average 0.05 increase among the nonreaders. The idea behind the study,says Dr Sarah Armstrong,director of Healthy Lifestyles,was to find a way to encourage the girls without adopting the restrictive and often authoritative voice of so many other nutrition and diet programs. Lake Rescue was the perfect instrument,says Armstrong;it presents a likable character to whom the girls could relate and whom they could learn from. As the book progresses,its protagonist learns to make healthier lifestyle choices and finds an adviser to help keep her on track. Armstrong says,"" _ learns that she can become healthier,and the 'I can do it' feeling resonates with the teenage girls."" </s>"	different reading materials play different roles in losing weight </s>
Question: Why couldn't the writer go on sleeping that night? Context: I was sleeping soundly last night when I was awakened by someone's groans .I listened , and heard it was from Sam,a student from Africa. I really wanted to go on sleeping, as I had insomnia and had just fallen asleep, but I couldn't because Sam groaned louder and louder,showing he was seriously ill. At that time , Robbie,a student from China , also got up to help. We found some pills,got some water , and helped him sit up to take them, hoping this would make his pain go down a little and get over the difficult time. If only daytime would come soon, everything would become easier. Things went contrary)to our wishes. Sam's condition developed from bad to worse. We telephoned the emergency service , and in no time an ambulance stopped in front of our gate. We helped the medical workers carry Sam to the vehicle,and then both Robbie and I got in and took Sam to the hospital. We helped him go through many medical examinations. After all kinds of tests,we were told that the final diagnosis was appendicitis . Luckily , Sam didn't need an operation because we brought him to the hospital in time. He got timely treatment. After Sam felt much better , we rushed back to prepare ourselves for the class. We were a little tired , but we had certainly done something good,something right. </s>	Because he was sick. </s>
"Question: There are _ people in the family. Context: It's nine o'clock in the evening. The family are all at home. Jim's father is sitting in a chair. He's watching TV. Jim's mother is standing near the window. She's giving some food to a bird. Polly says,""Thanks ! Thanks!"" Where's Jim ? Oh, he's behind the door. Kate, Jim's sister, is looking for him. They are playing games. They have no homework on Sunday evening. </s>"	four </s>
