article	answer
"Question: By saying ""The happy childhood is hardly worth your while"", the writer really means that_. Context: ""When I look back on my childhood I wonder how I survived at all. It was, of course, a miserable childhood. The happy childhood is hardly worth your while. ""Worse than the ordinary miserable childhood is the miserable Irish childhood. And worse yet is the miserable Irish Catholic childhood."" That was Frank McCourt reading the opening lines of his book Angela's Ashes, released in nineteen ninety-six. This Irish American author best known for the Pulitzer Prize-winning autobiography Angela's Ashes that recorded his poor upbringing, died of cancer on Sunday, The New York Times reported. He was 78. Born in New York City, he was the eldest of seven children born to Irish immigrant parents. Angela's Ashes was a memoir that captured an irresponsible, drunkard father with a gift for story-telling. When not drunk, his father was absent, turning his back on a family so poor, McCourt wrote, that they were reduced to burning the furniture in their rented hut to keep warm. His mother struggled to raise her many children after his father left the family. Already struggling when the Great Depression hit, the family moved back to Limerick, where they slipped ever deeper into poverty in the 1930s. Three of McCourt's siblings died of diseases worsened by hunger and the wretchedness of their surroundings. McCourt himself almost died of typhoid fever as a child. In Angela's Ashes, he wrote of hunger, a home flooded with rainwater and the unbearable humiliation of seeking handouts from charities in the Irish city. But he told the story in a way that is expressive, warm and light-hearted. Frank McCourt left Ireland at the age of nineteen to return to New York City where he was born. He earned a degree in- English education and taught creative writing for nearly thirty years. After retiring in nineteen eighty-seven, he decided to write about his childhood. ""Angela's Ashes"" became a huge success and brought McCourt a 1997 Pulitzer Prize, the National Book Critics Circle Award and other honors. Millions of copies of the book were sold worldwide and it was adapted into a 1999 movie starring Emily Watson and Robert Carlyle. </s>"	smooth childhood surely will not draw readers' attention </s>
"Question: Which website would be most helpful for contestants? Context: We need a logo--a graphic image--that will be the perfect symbol of our great new Wellsville Skate Park. We would like those of you who are counting the days until the grand opening to design an appropriate logo that can be used on stationery, business cards, fliers, brochures, posters and T-shirts. An appropriate, well-designed logo will provide an opportunity for young artists to receive recognition as well as great prizes. If you are interested, here are the things you need to know: Logo Requirements * Design must be original . * Design can include no more than two colors. * The words ""Wellsville Skate Park"" must appear in the logo. * Logo should be submitted on 8x11 papers in every shape. Do not fold. Submission Details * Name and address of the designer must appear on the back of the logo design. * Contestants need to include a one-page written explanation describing the key features of the design. Deadline * Mail entries will be accepted between April 10 and May 15. Entries must be postmarked no later than May 15. * Winning designs will be posted on our website at www. wellsville. skatep. com on May 20. Prizes * First Prize: A digital camera * Second Prize: One-year pass to Wellsville Skate Park * Honorable Mention: A T-shirt with the prize-winning logo. MAIL ENTRY FORMS AND DESIGNS TO: Wellsville Skate Park Logo Contest Riverside Recreation Center 1295 New Rockford Hwy, Riverside, VA23226 </s>"	Designing Logos: A Guide. </s>
Question: What can we know from the two ads ? Context: Musicians wanted We want four good musicians for our rock band. Are you a musician? Can you sing? Can you play the piano, the guitar or the drums? Do you want to be the best musician? If you want to join us, please send an e-mail. Our e-mail address is rockband2009@pep. corn.cn. Or you can call Mr. Liu at 790 -4566. Teachers needed Are you an art teacher? Can you paint( ) or draw well? Are you good with children? We need two teachers for our art club. Please find Mrs. Wang for more information or call 628 -1183. </s>	There are many children in the art club. </s>
"Question: If an American friend visits you, he probably _ . Context: Different people use different languages. We Chinese speak Chinese, and, most of us are learning a foreign language. But there is another kind of language we need to know --- the language of the body. All over the world, people ""talk with their hand, with their heads and with their eyes."" When Japanese people meet, they bow. When Indians meet, they put their hands together. What do American and British do? Americans are more imformal than the British. They like to be friendly. They use first names, they ask questions and they talk easily about themselves. When they sit down, they like to relax in their chairs and make themselves comfortable. British people are more reserved . They take more time to make friends. They like to know you before they ask your name. When British or American people meet someone for the first time, they shake hands. They do not usually shake hands with people they know well. Women sometimes kiss their women friends, and men kiss women friends (on one cheek only). When a man meets a man, he just smiles, and says, ""Hello."" Men do not kiss each other, or hold hands. Even fathers and sons do not often kiss each other. </s>"	sits freely </s>
Question: Where is the author of the above passage now? Context: Thanks for bringing me down here to the university last Sunday. Classes didn't start until Wednesday, so I had a few days to get adjusted. I'm signed up for five classes: zoology, calculus, English, and two history sections. It's a heavy load, but they are all courses that will count for my degree. The zoology class which meets at 8:00 every morning is going to be my hardest subject. The history class that I have in the morning is on Western Civilization; the one in the afternoon is on early prefix = st1 /United Stateshistory, our ancestors' life. Calculus which I have at noon every day looks like it's going to be easy. Besides zoology, the other class that's going to be hard is English, for you see, we have to do a composition a week. I like all of my classmates but one. There are four of us in our suite including two girls from Texas and a girl from Manitoba. Sally who is fromSan Antoniois great: I feel like I've known her all my life. I also really like Anne who is the girl fromManitoba. Heather the other girl fromTexasis kind of a pain, though; she's one of those types of people who never tell you what's bothering them and then get hostile. I don't know how to get along with her but I'll try my best to make friends with her. This I take as one other class I myself open. All in all, though, it looks like it's going to be a great year. I'll write again in a week or so. </s>	InAmerica. </s>
Question: Which of the following is true according to the passage? Context: You've probably heard of Marco Polo, but how much do you actually know about him and his incredible journey? Marco was the original travel writer, whose trade contacts with Asia changed Europe, opening it up to new ideas and cultures. Marco Polo was born in the Venetian Republic around 1254.At the time, Venice was one of the most powerful trading cities in the world, and was ruled as an independent city state.Marco's mother died when he was young, so he was brought up by his aunt and uncle.When Marco was born, his brother (Maffeo) and father (Niccolo), who were successful merchants, were away on a trading voyage.They didn't get back until Marco was about 15. In 1271, Niccolo and Maffeo set off again for Asia, this time taking Marco with them.On a previous journey they'd met Kublai Khan (the Yuan Dynasty), and they were keen to establish trade links between Kublai's empire and Venice.The Polos sailed across the Mediterranean to Acre (now in northern Israel).Then, they traveled by camel to the port of Hormuz in the Persian Gulf.Their plan was to sail to China but they couldn't find any good boats.So, they continued the journey overland, finally meeting Kublai Khan at his summer palace in Xanadu, about 275 kms north of modern Beijing.Marco was now probably 21 years ol The journey had taken over three years. The Polos had learnt a great deal about the world during their travels and so Kublai employed Marco as a government official.This gave Marco the opportunity to travel around much of Kublai's empire in China.In fact, Kublai found the Polos so useful that he was unwilling to let them return home.However, in 1292, the Polos eventually left, sailing from China and ending up in Hormuz again.The journey was extremely dangerous: of the 600 travelers who set off, only 18 arrived in Hormuz, including all three of the Polo family. The Polos finally returned to Venice in 1295, twenty-four years after setting off.They had traveled 24,000 kms.By this time Venice was at war with Genoa, its trade rival.Unfortunately for Marco, he was captured by the Genoese and imprisione However, he used his time as a prisoner to write a book about his family's travels: II Milione (known as The Travels of Marco Polo in English).It was the first book to tell Europeans about China and the East.No original copy survives, but there are several versions of it.Marco's writings influenced many other travelers, most notably Christopher Columbus, who carried a copy of II Milione with him on his voyage in search of Asia. After his release from prison in 1299, Marco rejoined his father and uncle in Venice.The family were now even wealthier than before thanks to the many treasures they'd brought back from the East.Marco financed many more trading journeys but never left the city again.He died in 1324 and was buried in the church of San Lorenzo in Venice. </s>	Marco spent about six years on the way to China and back to Venice. </s>
Question: What can we learn from the passage? Context: Once upon a time, a boy was walking through a wood and he thought he could hear a sad cry. Following the sound he came to a big, round, mysterious, grey fountain. The sad sound seemed to be coming from the fountain pool. The boy swept aside the pool's dirty surface water and saw a group of grey fish swimming in a slow circle through the pond. Amused by this, the boy tried to catch one of these incredible talking fish. But when he stuck his arm into the water it turned grey right up to the elbow. As this happened, a huge sadness entered into him, and he suddenly understood how sad the fish were feeling. He quickly pulled his arm out of the water, and ran from that place. But the arm stayed grey, and the boy continued feeling sad. He tried so many times to cheer himself up, but nothing worked. That was, until he realized that if he were to make the Earth happy then that happiness would be, in turn, transmitted back to him, through the earth on his arm. X|k | B| 1 . c|O |m From then on, he set about looking after countryside. He cared for the plants, and he did what he could to keep the water from being polluted. He encouraged others to do the same. He was so successful that his arm started to _ its normal color. When the grey had disappeared completely, he started feeling happy again, and he decided to go and visit the fountain. When he was still some way from the fountain he could hear the fish singing happily. </s>	We should protect the earth. </s>
"Question: What can we learn about the U.S. Government from the shutdown? Context: The United States government is back in business. Early Thursday morning, President Barack Obama signed a bill to reopen the government. The budget bill, drafted by Senate late on Wednesday night, raised the government's debt ceiling and averted a serious economic crisis. ""With the shutdown behind us,"" Obama said after the Senate vote, ""we now have an opportunity to focus on a sensible budget that is responsible, that is fair and that helps hardworking people all across this country."" Now that a settlement has been reached, formerly furloughed employees have returned to work, national museums and parks are reopening, and the government's gears are slowly beginning to turn again. Before the shutdown, a federal funding bill went back and forth between the Senate and the House. A major issue was whether or not the government would pay for changes in Obama's healthcare plan. The Senate, with a Democratic majority, wanted to pass a budget that would fund the new healthcare law. But the House, which has a Republican majority, did not want government money used that way. Because an agreement could not be reached on a budget plan, the government was forced to partially shut down. Sixteen days later, _ have come together to pass a measure that raised the country's debt ceiling. The debt ceiling is the strict legal limit Congress places on the amount of money that can be borrowed each year. Had this agreement not been met by October 17, the U.S. may not have been able to pay its promised payments. This legislation, or law, will fund the government through January 15. During this time, Obama and Congress will work on a long-term spending plan. The effects of the two-week government shutdown were widespread. In addition to national parks, museums, memorials and monuments were off-limits to visitors. Workers at government-run organizations like NASA and the Environmental Protection Agency were furloughed. Part of the new legislation will pay back the 800,000 workers who were without pay during the shutdown. Early Thursday, the Smithsonian Institution celebrated the government's reopening on Twitter. ""We're back from the shutdown!"" they wrote, announcing that museums would reopen Thursday and the National Zoo in Washington on Friday. To the delight of many people, that also means the return of the zoo's popular live Panda camera. </s>"	It is affected by different political forces. </s>
Question: What do you think the Proceedings of the National Academy of Sciences is? Context: Researchers found that people become happier and experience less worry after they reach the age of fifty. In fact, they say by the age of eighty-five, people are happier with their life than they were when they were eighteen years old. The findings came from a survey of more than three hundred forty thousand adults in the United States. The Gallup Organization questioned them by telephone in two thousand eight. At that time, the people were between the ages of eighteen and eighty-five. The researchers asked questions about emotions like happiness, sadness and worry. They also asked about mental or emotional stress. Arthur Stone in the Department of Psychiatry and Behavioral Science at Stony Brook University in New York led the study. His team found that levels of stress were highest among adults between the ages of twenty-two and twenty-five. The findings showed that stress levels dropped sharply after people reached their fifties. Happiness was highest among the youngest adults and those in their early seventies. The people least likely to report feeling negative emotions were those in their seventies and eighties. The findings appeared in the Proceedings of the National Academy of Sciences. Researchers say they do not know why happiness increases as people get older. One theory is that, as people grow older, they grow more thankful for what they have and have better control of their emotions. They also spend less time thinking about bad experiences. Professor Stone says the emotional patterns could be linked to changes in how people see the world, or maybe even changes in brain chemistry. The researchers also considered possible influences like having young children, being unemployed or being single. But they found that influences like these did not affect the levels of happiness and well-being related to age. The study also showed that men and women have similar emotional patterns as they grow older. However, women at all ages reported more sadness, stress and worry than men. </s>	A popular science magazine. </s>
"Question: What might be the best title of the text? Context: The best family vacations are the ones where everyone is entertained and everyone gets along Not sure how to do that,especially if traveling with kids is involved? A travel agent is your answer. A travel agent can recommend the best destinations,resorts and cruises for family-friendly vacations.For vacations with kids,simply share the interests of your children as well as what the adults going on the vacation enjoy doing, and your travel egent can put together the ideal trip for your family,with activities and kids' clubs for the children and entertainment for the adults. Travel agents can even arrange trustworthy childeare,so you can have a kids-free evening on your vacation. Travel agents can also help plan memorable pleasure trips during your vacation.They can advise on the best water parks and get you front-of-the line tickets, or they can give tips on what time to visit certain natural wonders for the best views and fewer crowds. They can also recommend which restaurants are the most family-friendly and take care of the reservations for you. Vacations for kids can be stressful enough (packing,keeping everyone entertained on the plane ride,finding kid--friendly foods, etc)without having the added worry of ""what if something goes wrong?''A travel agent will take over if any accident occurs on your trip and will spend time calling companies and researching options until your problem is solved-whether that means you need to re-book a flight or find a trustworthy doctor for your child who has suddenly come down with an illness. Finally, a travel agent will make it easier to bond with your family by recommending the perfect vacation for your family's interests and needs. By taking the planning stress and trip organization off you and giving it to a travel agent, you'll be able to simply enjoy spending time with your family. </s>"	Family Vacations with Travel Agent's Help </s>
Question: Christmas Eve is _ . Context: On Christmas Eve, the night before Christmas Day, children are very happy. They put their stockings at the end of their beds before they go to bed. They want Father Christmas to give some presents. Father Christmas is a very kind man. He comes on Christmas Eve. He lands on top of each house and comes down the chimney into the fireplace and brings children a lot of presents. Christmas Day always begins before breakfast. Children wake up very early. They can't wait to open the presents in their stockings. Then they wake up their parents and shout 'Merry Christmas!' Do you know what Christmas means? Christmas Day is the birthday of Jesus Christ. When Christ was born, many people gave him presents. So today, people still do the same thing to children. </s>	the night of 24 December </s>
Question: According to the passage, people like bouldering because _ . Context: About nine million people like rock climbing in America. Millions more take part in the activity around the world. Some do it just for fun. Others compete. Climbing takes strength, control and good balance. Climbers have to pull themselves straight up the face of very high rocks or walls. So they have to be strong enough to carry their own weight. And climbers sometimes have to hold onto rocks by only their fingers or toes. There are several kinds of rock climbing. Traditional rock climbing is done outside. Climbers wear ropes and tie equipment to the rocks as they climb many hundreds of meters up. They also connect their ropes to the equipment. If a climber slips, a rope can stop him from falling. Sport climbing is similar. However, in it the protective equipment is placed in the rock all the time. There is also indoor climbing. Rock walls made of wood have places for the climber's hands and feet. Ice climbing is exactly as it sounds. People climb glaciers or frozen waterfalls instead of rocks. They use special equipment for the ice. And then there is bouldering-climbing rocks between three and seven meters high. It is quicker and stronger climbing. Many climbers like bouldering because they can use less equipment. Climbers often need only special shoes and chalk . All climbers use chalk to keep their hands dry. Most rocks have cracks and holes and parts that stick out. Climbers use these for foot-holds and handholds. Climbers use their legs to climb. They try not to pull themselves up with their hands or arms. Arms and hands are for position and balance. People almost always climb in groups of two or more. Climbing alone is very dangerous. Expert rock climbers say only the very best in the sport should do it. </s>	it is simpler than other kinds </s>
"Question: Why was Buster so confident? Context: Buster Brown was a thief and a good one too, he thought. He'd never been caught by the police because he never took chances. He was always prepared for any unforeseen event or emergency. Confidently, he stood outside the house of his intended victim and read the sign on the front gate of the house. ""Don't worry about the dog--be aware of the owner!"" it said. Buster smiled and found his way in. The house looked quite normal outside, but inside it was very _ with fascinating objects on show. As he began putting them into his bag, a dog came into the room. It stopped when it saw Buster, then wagged its tail madly and went over to him, licking his outstretched hand. ""Good boy, ""Buster whispered. ""What a great guard dog you are--trying to lick me to death."" Satisfied he'd made friends with the dog, Bluster began to wander round the house, choosing items to put in his bag. His skilled eye picked out only the best antiques :a pair of silver candle holders, a silver tea-and-coffee service, etc. . His new friend, the dog, sat and watched, as if wondering what was happening. ""Well, boy,"" Buster whispered, finally. ""That might do. Any more and I won't be able to carry it! "" He swung the heavy bag onto his shoulders, just as the lights came on, nearly blinding him. He shielded his eyes with his hand. ""You're a very silly person,"" the figure in the doorway said, his voice dry and dust. As the man came closer, Buster could see he was well dressed. His face seemed familiar, but Buster couldn't quite place where he had seen him before. ""You should have taken more notice of the sign outside,"" the man rasped. ""I knew about this attempted robbery last week and I also know you will end up behind bars for 20 years. Fancy trying to rob the house of the world's greatest fortune -teller!"" </s>"	He had never been caught by the police. </s>
"Question: A student who likes reading about heroes will probably read _ . Context: Once upon a time, a doting mother asked Albert Einstein what she should read to her son to help him grow up as brilliant and intelligent as the famous scientist. ""Fairy-tales,"" he said, wisely nodding his head. Why? Why would Albert Einstein -- the Nobel Prizes winning physicist recommend reading fairy-tales? Was he joking? All the evidence suggests he was deadly serious. He also said, ""When I examine myself and my methods of thought, I come to the conclusion that the gift of fantasy has meant more to me than any talent for abstract, positive thinking."" Childhood is one of the factors that blur the distinctions between the self and other objects. Thus fantasy stories appeal to children and appear to make sense to them. There are several commonly accepted genres of fantasy, ""Animal Fantasy"" which centers around the lives of lovable talking animals and ""Modern Fantasy"" which focuses on adventures in other worlds and magical events. I am inclined to add a third genre ""Human and Animal Fantasy"", which mixes human and animal characters. Another genre of fantasy may be ""High Fantasy"" which features heroes who combat evil and save the world from destruction. Fantasy feeds a child's imagination and encourages creativity. The enjoyment that the genre engenders promotes reading and enhances literacy. Moreover, the fantasy genre may be used for teaching purposes. For example: A story about cruelty to animals would limit appeal to a child; however a fantasy celebration of closeness between the children and their pets may give an element of excitement as the children are able to save animals from someone with cruel intentions. Children love the Harry Potter series, and if they only see the movies they miss a great opportunity to develop their reading skills by spending time with the lovable young wizards and witches of the Hogwarts community. </s>"	High Fantasy </s>
Question: Dereck and Beverly usually sleep _ at night. Context: Dereck Joubert and his wife, Beverly, have made many films about wild animals in Africa. Their films and photographs are very popular and one of the photographs has been on the front cover of a National Geographic magazine. A working day for Dereck and Beverly started very early--at 4:30 in the morning! That's when they get up and start filming. And it's a long day--they often work until 8:30 in the evening. In the winter it's very cold and in the summer it can be 40C. Dereck always does the filming--Beverly never does that, and she doesn't write. But Dereck never takes photographs or records the sound. They work very well as a team, and they both believe we should shoot animals with cameras--not with guns! When they have finished filming and taking photographs for the day, they have dinner and Dereck usually writes while Beverly looks at her photographs. At night, they usually sleep in a small tent, but they sometimes sleep in the Land Cruiser--when they're very close to wild animals, it's sometimes safer to sleep in the car! Dereck and Beverly have also traveled around the world and given talks about their work. Dereck says that the animals are not just something to look at--they play an important role. Beverly thinks the wild animals can teach us a lot about ourselves. </s>	in a tent </s>
"Question: On October 7, 2014, Zhang Bichen _ . Context: With her pretty face and soulful voice, Zhang Bichen was instantly thought a possible champion when she first set foot on the stage of the TV show The Voice of China. On Oct 7, 2014, the 25 - year - old girl won the fierce competition and received the title of the ""Voice of the Year"". Zhang's dream of being a singer star came true at last. What impressed people was not only Zhang's singing skills, but her willingness to make an effort. ""I gained the opportunity to sing on The Voice of China,"" she said. In fact, being a singer has always been her dream. She wanted to apply to a college for singing, but her parents insisted that she should have a stable job after graduation because she did very well at academic studies. So Zhang gave in to her parents and learned French at university. However, in the first year of her college, she was discovered by a South Korean company when she entered a singing competition. To pursue her dream, Zhang signed a contract with the company, started her career in South Korea, and became a member of a band. ""My company had rules that did not allow us to use cell phones. During the first few months after I arrived in South Korea, a totally unfamiliar country, I felt terribly homesick. But I could only phone my parents in the restroom when nobody noticed."" said Zhang. ""When I did not have much income, I had to eat instant noodles every day for months."" It was her positive attitude and outgoing character that helped her through. ""When I feel down, I tell myself it is not winning or losing that matters. The most important things are standing on the stage and singing for people."" she said. </s>"	won the championship of The Voice of China </s>
"Question: We can learn from the passage that _ . Context: She almost did not run. Christine Williams admits that now. She could barely put one foot after another following the wake for her sister, who had died in an automobile accident. But she did run. With the cheers of friends and strangers reaching her heart, Williams set a C.W. Post record in Boston. Now she will run again, in the national Division II cross-country championships in Evansville, Ind. She wanted to be sure she was doing the right thing by running. She was the middle of three sisters, between Kerry, who is 25, and Jennifer, who was 18. Just going through any motions was hard enough, but Christine Williams wanted to know if she should put on her uniform and her shoes and run through the woods on an autumn afternoon, in the awful gaping time between her sister's wake and her funeral. ""I kind of got upset beforehand."" Williams admitted. Not a chatterbox under normal conditions, she now holds herself the best way she can, the fewer words the better. She almost walked away from the start line. But her friend Angela Toscano, who had flown up to Boston with her, directly from the wake, was standing near the line and talked her through it. ""She said my sister would have wanted me to run."" Christine said. And that was enough to get her started. The accident happened just after midnight on Nov, 4. Four young women were driving in an unfamiliar area of Long Island in Eastport, N.Y., when one of them apparently ran a yield sign, and the car was hit by another vehicle. Heather Brownrigg and Jennifer Williams died, and their friends April Brown and Kaci Moran were treated at a hospital and released. The crash made the papers. April Brown was charged with drunken driving and driving without a license. The wake began on Nov. 6. The next day Christine was to run with the Post cross-country team at the regional meet. Rich Degnan, the Post coach,""and Post officials offered a car service and tickets on the last flight-to Boston for Christine and Toscano. When they arrived at the hotel, the entire team was waiting up for her. Everybody knew about it at the regional meet. Degnan had to arrange for the flexibility of an alternate, just in case Christine could not go. Several times during the race, Christine felt she could not continue. But then she heard her friends and all those other people, those strangers from other colleges, calling her name. She thought about Jennifer. And she ran. She finished fourth in 22 minutes 58 seconds, breaking the Post record for the 6-kilometer distance by 15 seconds. And although the Post team didn't qualify for the nationals, Christine did. </s>"	Christine's athletic performance stood out in the race </s>
"Question: According to the passage, which of the following is true? Context: COURSE: History 101 ""Instruction to American History"" INSTRUCTOR: Dr. Jane Klammer OFFICE: 305 Marshall Hall OFFICE HOURS: 11:15 -12:30 M, W, F, (Monday Wednesday Friday) CLASS: 363 Marshall Hall 3:35 -5:00 T, Th (Tuesday Thursday) 10:00-11:00 M, W, F, other times by appointment TELEPHONE: 255---4786 TEXTBOOK: Green, Robert P. ,The American Tradition; Charles E. A History of the United States, Merrill Publishing Co. Columbus, Ohio 1984 which is available (that can be obtained) at the College Bookstore. COURSE REQUIREMENT: (something needed) mid-term exam: October 10 20% of the final grade final exam: December 10 40% of the final grade Term paper due: December 15 40% of the final grade Attendance is not required, but you are responsible for all the information given in the class lectures. In the lectures I will talk about the chapters in the textbook and other material that I choose to supplement the course. The exams will cover all the information. Therefore, I advise you to come to the classroom as much as possible. If you have to miss a class, be sure to get the class notes from another student. Your homework assignments are listed on the next page. You are supposed to read the chapter about which I will be lecturing before you come to class. This is to make sure that you understand as much as possible while taking notes in my lectures. Be prepared when you come to class. If there are any changes in the assigned homework, I will announce in class. The term paper is 40% of your final grade. It should not exceed15 pages. (Anyone thinking of majoring in history may write 25 pages). Before the mid-term exam you will choose the topic for your paper. Have a good term! </s>"	Prof. Klammer advises her students to take notes in her class. </s>
Question: At present it costs NASA about _ dollars to transport water up to an astronaut at the ISS a day. Context: If you knew a bottle of water had been recycled from urine , would you drink it? Astronauts at the International Space Station (ISS) may soon do so. NASA said it would use a high-tech machine to recycle wastewater at the ISS. The machine will recycle everything from sweat , the water for washing hands, shower water, water used for brushing teeth, and even urine, to make drinking water. It will save NASA millions of dollars each year. At present, each ISS astronaut uses about 4.4 liters of water every day. It costs about $24 million a year to transport water up to ISS. NASA says that a liter of water costs about $11,000. The machine will be sent to the ISS in October 2008. NASA hopes it will recycle about 93% of all water used on the station. Will the water be clean? Scientists say the wastewater will go through a very complicated process . For example, different chemicals will be put in the wastewater; the water will be heated to 130degCto get rid of bacteria . The recycled water is thousands of times better than the water from a city tap, scientists say. </s>	48.4 thousand </s>
Question: Which is the best title for the passage? Context: Goals can help you do, be and experience everything you want in life. Instead of just letting life happen to you, goals allow you to make your life happen. Successful and happy people have an idea of how their life should be and they set lots of goals to help them succeed. By setting goals you are taking control of your life. It's like having a map to show you where you want to go. Think of it this way. There are two drivers. One has a destination in mind which is laid out for her on a map. She can drive straight there without any wasted time or wrong turns. The other driver has no goal or destination or map. She starts off at the same time from the same place as the first driver, but she drives without an aim around, never getting anywhere, just using up gas and oil. Which driver do you want to be? Winners in life set goals and follow through on them. Winners decide what they want in life and then get there by making plans and setting goals. Unsuccessful people just let life happen by accident. Goals aren't difficult to set--and they aren't difficult to reach. It's up to you to find out what your goals and ideals really are. Research tells us that when we write a goal down, we are more likely to achieve. Written goals can be reviewed regularly,and have more power. Like a contract with yourself, they are harder to neglect or forget. Also when you write your goals in a particular way, you are able to make yourself be continuously alert to situations that will further your goals. </s>	Goals help you succeed </s>
"Question: About American classroom rules, which is NOT right? Context: American schools must obey the classroom rules. Here are some of them. If the teacher asks you a question, you should answer it at once. If you do not understand the question, you can put up your hand and ask the teacher to say it again. You must not be absent ( ) on a test day. If you are seriously ill, let the teacher know. If your teacher allows _ , you'd better take the test within one or two days after you return to class. It is rude ( ) to be late. If you are late, you should come into the classroom and go to your seat quickly. In the US it is not necessary to knock before you enter the classroom. In America, you should call your teacher by his or her last name, not ""teacher"". Also you should use Mr, Miss, Ms or Mrs before the last name, such as Mrs Smith or Mr Jones. In the US, it is impolite to eat, drink or chew gum ( ) during class. Don't do these until ( ) the break. </s>"	If you don't understand the question, you can't ask the teacher to repeat ( ) it. </s>
"Question: The car the dogs drove was adjusted _ . Context: It is often said that you cannot ""teach an old dog new tricks"", but three New Zealand dogs have decided to prove otherwise by learning a skill --- driving a car! What's even more impressive is that the three who have become skilled in just eight weeks are not special dogs that belong to some rich owners, but abandoned ones at New Zealand's SPCA. To get their training started, 10-month old Porter, 18-month-old Monty and one-year-old Ginny were selected from a pool of seven potential candidates and moved to Animal Q, a talent agency that teaches animals tricks for movies and television shows. The driving classes began with teaching the dogs some basic driving techniques like turning the steering wheels and applying the brakes. After that the dogs practiced everything they had learnt behind the wheels of a motorized car. Then finally, it was time for the big test--- driving a real car! Human cars are not really built for four-legged animals, so the car they drove was adjusted so that the dogs could sit comfortably and easily reach the steering wheel with their paws. Though they all seemed to do very well, the real test came on Monday night when Monty, the best driver of the three, showed his great driving skill on live television. Why would the SPCA go through so much trouble to highlight the skills of homeless dogs? The reason is to show that adopting a dog from a shelter does not mean owners are getting a pet that is worse than one purchased from a keeper. The CEO of the SPCA is hoping that this unusual event will be enough to convince the residents of New Zealand to consider them, when searching for a pet. We surely hope so, meanwhile we are almost certain that these three pioneers have at least landed their names in the Guinness World Records, creating a category that probably does not even exist today! </s>"	to ensure the dogs could sit comfortably and drive easily </s>
Question: You can not get information by _ if you want to get a job above. Context: Postmen wanted English teachers wanted No experience nec essary but you must be Warm and patient college students. Hard--working. Able to speak standard English, good with children. Free to choose working hours. Time: on weekends Write to No.38 Changehong Rd...Xiangyang E--mail address: Sunshine--School@163.com Taxi drivers wanted Tour guides wanted Full--time taxi drivers. Over five years Two years 'working experience. experience, good knowledge of the city. Good English and good at talking to people. Under 45 years old. Age:20--30 Fore more information, please come to Shunda Go to Friendship Traveling Company to ask the Taxi Company to visit the manager. manager for more information </s>	making a call </s>
"Question: What's the advantage of the interactive systems over the traditional ones? Context: Interactive Home-security Systems Tarik Celebi, who lives in San Francisco suburb, takes his home-security system with him to work, to dinner, just about anywhere.By his cell phone, he ""arms"" his home-security alarm from his car before he leaves for work.During his workday, he gets e-mail alerts every time his front door opens, even though he's miles away.If the door opens at an unusual time -say midday when no one should be coming or going - he can order a 30-second video clip from the camera that watches the door.If it's just his mother-in-law getting a package delivery, no worries. Celebi is one of the first users of the latest interactive home-security systems.In addition to sounding alarms when the house is broken into and notifying homeowners or police, as traditional systems do, the interactive systems give users new ways to remotely control their systems and their home environment.Different from traditional home-security alarms, which homeowners typically have to press buttons on a keypad to turn on before they leave their homes, the interactive systems enable consumers to arm and disarm systems from smart phones, iPads and PCs, no matter where they are. Most traditional systems are set up to sound an alarm if doors or windows are opened. The interactive systems give homeowners more options.For example, users can elect when they want to be notified.They might want an e-mail or a text every time a door is opened, or only during the hours of 3 to 4 p.m., when kids come home from school.Like Celebi, they can add cameras and get video clips when doors open.That could be helpful in making sure kids aren't bringing friends home when they're not supposed to. Nationwide, about 20% of homes have.traditional home-security systems.About half stop using them because they tire of the trouble.Being able to arm systems even while dashing to the subway or while at work will increase their usage of the new interactive systems.Although the new functions add costs to home security, the interactive-systems are believed to push home-security systems' usage rates closer to 30%, which would be a big movement for an industry that's been largely stuck at 20% for the past decade.""We all know it's going to get bigger, though we don't know how long it's going to take,"" Eric Taylor, an officer from San Francisco Security Department says. </s>"	They have more ways to inform the users. </s>
Question: How many people in America have 3 people living in them? Context: Most people in America live in small family groups. More than a quarter of homes in America have only got one person in them. Some of these are old people but some are people of twenty or thirty years old who would like to live alone. 35% of homes have two people in them, and another 17% have three people. 15%have four people in them, and the other homes have five or more. The families in America are small. It is unusual for parents to have more than two children. When children are about eighteen or nineteen years old, they leave their parents' homes, and they often go to different cities. Sometimes they only visit their parents two or three times a year. </s>	17% </s>
