article	answer
Question: According to the passage, which of the following facts contributes to the obesity rate? Context: In 2030, 42 percent of American adults will be obese, and about one-quarter of that group will be severely obese, a condition that shortens life and wastes large medical expenses, a new study predicts. Obesity related _ -- diabetes, heart disease, kidney failure -- consume at least 9 percent of health-care spending the United States. Some researchers believe the cost may be twice that estimate. Total health spending is about $2.6 trillion a year. In 2030, 42 percent of people are projected to be obese, and 11 percent severely obese. Obesity is a body mass index , which suggests 85 kg for someone 1.67 meters tall. Severe obesity is 112 kg for someone that height. Obesity is rising in higher-income men. Severe obesity is increasing in both sexes. It was 6.2 percent in women in 1999 and 8.1 percent in 2010. For men, it was 3.1 percent in 1999 and 4.4 percent in 2010. It is believed that the obesity rate is closely related to the following factors: the price of gasoline, which discourages walking when it is low; access to the Internet (and other technologies), which encourages long periods of sitting still; and restaurants per 10,000 people, which increases eating out and weight gain when the number goes up. Urgent measures must be taken to inspire people to exercise more and educate people about better eating habits before too many people will be suffering from being . obese. </s>	People are used to eating out in restaurants. </s>
"Question: Which of the following is true about Liu Anqing? Context: Time flies. Your time in junior high school will come to an end in a few months. Let's look back over the last three years. What were the highs and lows? For Zhang Xiaomeng, a senior high school girl from Jiangsu, meeting her best friend Hua Xuan was the best part of her time at junior high school. They went to class together, had lunch together, and even went to the washroom together. Having one or two best friends is important, said Xu Zheng, a teacher from Jiangsu. ""Students have secrets. They don't want to tell their parents,""Xu added. However, being too rebellious in junior high is the biggest _ for Liu Anqing, a senior high school student from Fujian. ""I didn't listen to my parents. I quarreled with my mother every week,"" said Liu. ""I wish I could go back to that time and get on well with them."" Time also needs to be taken care of. Zhang Zihua, 15, from Shanxi, thought he had plenty of time to prepare for the big exam at the end of Junior 3. Then one day, he was told: ""The exam is in 100 days."" ""We need a strong knowledge base to pass the exam. But I didn't care about it,"" said Zhang. Gu Xiaoli, a teacher from Jiangsu, said that it's never too late to catch up. ""No matter your regrets about wasted time, you can always pick things up from now,"" said Gu. </s>"	She didn't get on well with her parents when she was in junior high school. </s>
"Question: What is the best title of the text? Context: Every day I go into the same coffee shop on the way to work. It's part of a large chain here in the UK. I am new to the anonymous act of kindness concept. I came across it recently. A few weeks ago I worked up the courage to ask the barista if I could pay for a coffee for someone later that day. He looked at me kind of strangely and said ""okay"" and then put the money into the drawer where some change was put. I walked out feeling doubtful whether this would happen and privately thinking he might just add the money to his tips. This chain stamps a card every time you buy a coffee and when you get 9 stamps, the 10th coffee is free. I had just completed my card today and was due a free cup of coffee next time, so I cheered up as I headed out of the coffee shop. I believe that giving the card to people on the street is better than giving them cash so I forgot about the barista and passed the card on to a homeless guy I met later. A week later I was in the same store and I ordered my usual coffee and a new barista said to me, ""Your coffee is on us."" I was surprised and asked why he would give me a free coffee. He said that the staff were allowed to give out one free coffee a day to anyone they chose. And that today I was the lucky one. He said they knew that I was a regular and that I was always so cheerful with the staff. By the way, I was not sure I had been the first lucky person in the morning! This put a big smile on my face but I decided to ask if I could choose to pay it forward to someone else instead. Finally, he gave me the power to make a decision. </s>"	Good turn of pay-it-forward coffee </s>
Question: In Canada,children leave their parents when they grow up because_. Context: In Canada you can find dogs,cats,horses,etc.in almost every family.These are their pets.People love these pets and have them as their good friends.Before they keep them in their houses,they take them to animal hospitals to give them injections so that they won't carry disease.They have special animal food stores,though they can get animal food in almost every kind of store.Some people spend around two hundred Canadian dollars a month on animal food.When you visit people's houses,they would be very glad to show you their pets and they are very proud of them.You will also find that almost every family has a bird feeder in their garden.All kinds of birds are welcomed to come and have a good meal.They are free to come and go and nobody is allowed to kill any animal in Canada.They have a law against killing wild animals.If you killed an animal,you would be punished.If an animal happened to get run over by a car,people would be very sad about it. People in Canada have many reasons to like animals.One of them might be:Their family ties are not as close as ours.When children grow up, they leave their parents and start their own life.Then the old will feel lonely.But pets can solve this problem.They can be good friends and never leave them alone.(242) </s>	they wouldn't depend on their parents any more </s>
Question: I don't like Monday because _ . Context: Monday...oh, I don't like Monday because I'll have to go back to school again after the weekend. Tuesday is not so bad. I usually play tennis with my friends after school. On Wednesday evening I don't go out. I stay at home and do my homework. I like Thursday because the next day is Friday. I always go out on Friday--maybe to the cinema. I love the weekend. On Saturdays I get up late, and I sometimes go to the shops in the afternoon. In the evening we go to a club. Then on Sundays I go to my friend's house or she comes to mine. I usually visit my grandmother for an hour in the afternoon. Then the weekend is over and it's Monday...and I feel bad again! </s>	Monday is the first school day of a week </s>
"Question: The text is mainly about _ Context: Many experts say that Billy Wilder changed the history of American movies. He is often called the best movie maker Hollywood has ever had. He was known for making movies that offered sharp social comment.Wilder was one of the first directors to do this.Between the middle l930s and the l980s,Billy Wilder made almost fifty movies.During that time he received more than twenty nominations from the Academy of Motion Picture Arts and Sciences.He won six of the Oscar awards.His movies have been seen by people around the world. In l944,Billy Wilder made the film Double Indemnity.Some critics said this movie established him as one of the greatest Hollywood directors.Wilder directed The Lost Weekend in 1945.Ray Milland plays the part of an alcoholic writer in the movie.It shows that alcohol rules his life,yet he does not admit it.He hides alcohol in his home and says he is not drinking. In l950, Wilder made Sunset Boulevard.This movie told of an aging actress in silent movies.She plans to return to movies though facing many problems.In l954,Billy Wilder became an independent producer.The next year,Wilder's first movie as an independent filmmaker was a huge success.It was The Seven Year Ihch.In this movie,a married man wants to cheat on his wife with some of his friends.In l959,Wilder made a funny movie that was very popular.It was Some Like It Hot.It tells about two jazz musicians being chased by criminals.They decide to wear women's clothes and join a band in which all the musicians were women. Wilder died in March,2002.He was ninety--five.A current Hollywood producer said:""Billy Wilder made movies that people will never forget."" </s>"	Wilder's achievements in American movies </s>
"Question: The writer's father _ . Context: My father was lame and very short. I was very shy to be seen with my father when I was growing up. When we walked together, he used to put his hand on my arm for balance, and people would stop to watch us. So I didn't like to go out with him. Sometimes my mother left our town to see her sister, and I had to helphim instead of my mother. I didn't say much as we went along. As we started out, he always said, ""You can walk fast. And I can keep up with you."" We usually walk to the subway, by which he went to work. He went to work though he was sick or it was bad weather. He almost never missed a day, and could get to the office on time even if others could not. When snow or ice was on the ground, it was impossible for him to walk even with other person's help. At such times my sister or I would pull him across the streets on a child's sleigh to the subway entrance. When I think of it now, I am surprised how much courage he had to make his way to the office. I never heard my father _ it. Now he has been gone many years, but I think of him often. I really want to tell him how sorry I feel for it and how deeply I love him. </s>"	had a job in an office </s>
"Question: How did the boy probably feel after the woman talked to him? Context: One day in Australia I decided to try hang gliding . I went up with an instructor, floated and flew above the waves for about 20 minutes, then landed on the sand. His wife was there to meet us so she could drive us back. Their son, about 8 years old, was with her. As the four of us were standing there a woman named Sue came up with a big smile. She gave a warm hello to the couple, and then asked the boy, ""How's school, mate ?""With a troubled look on his young face, the boy quietly said, ""Not good."" In response Sue exclaimed ,sounding surprised , ""Not good ?I bet it is fun."" Then she turned her attention back to the boy's parents. They started talking about some of their friends, smiling and laughing . Meanwhile, all three of them completely ignored the boy . But I watched his head drop.I watched him turn away from the group, take a few steps ,and just stand there ,alone. I still find it hard to believe that anyone could miss a child's reaction that completely. I wondered how the three adults could stand there and laugh while that boy stood there alone, troubled not only about school but also that no one was interested in his troubles. Maybe his father tried to distract his son with risky sports. As long as you are active, you can't feel your emotional pain. But what if his son is not interested in sports? These were what most people would say are ""good parents"" . But I say that what they did was child abuse. It was total emotional neglect at that moment . And that is why I am writing this story. To remind everyone that it is little interactions with children that make a difference in their lives and in society. </s>"	Lonely and sad . </s>
"Question: The earthquake took place _ . Context: China Earthquake Leaves 5,000 Homeless Beijing--An earthquake measuring 5.8 on the Richter scale left 5,000 people homeless, killed at least one person and injured 39 others in southwest China on Thursday, with more accidents expected. By late Thursday, 4,900 people were declared homeless after the quake destroyed their homes in a mountainous area lying on the border between Yunnan and Sichuan provinces. The dawn quake left one dead and 39 injured, destroyed 268 houses and damaged 1,132 other buildings so seriously that they were considered uninhabitable . Another 2,400 houses suffered less serious damage. The center of the earthquake was near the scenic Lugu Lake, a tourist place, where the local school was badly damaged. In the beginning people thought that the economic losses would add up to about 180 million yuan (22 million dollars). Governments in Yanyuan and the neighboring Yunnan country of Ninglang have joined forces in the rescue efforts and tents, clothes and medicine are badly in need of for the earthquake victims. The mountainous place, heavy rain and several aftershocks all prevented rescue efforts on Thursday. The rain could cause more badly damaged homes to fall down. More dead and injured are expected"" as rescuers have yet to reach many faraway areas"". It is very hard for rescue workers because most houses are scattered around the mountains, which are inhabited by Yi and other ethnic minority groups . The quake hit the area at 5:10 a.m. Beijing time (2,110 Wednesday GMT).Earthquakes regularly affect _ , with two quakes measuring 5.0 and 6.2 on the Richter scale killing at least three people and injuring more than 1,500 in Ninglang in November 1998. The area is about 100 kilometers from the historic Yunnan town of Lijiang, which was struck in 1996 by an earthquake that killed more than 250 people and injured 14,000. (Reports from China Daily,May 25,2001) </s>"	in the early morning </s>
Question: From the text we can infer that _ . Context: When I walk through the streets, I pass strange rooms where people are doing strange things. Some are biking madly. Others are holding metal bars to keep them from dropping down. Still others are jumping around while someone is shouting at them. It looks like something out of Dante's Inferno (<<>> <<>> ). But what is the most amazing is that people pay for these sufferings! The strange rooms are gyms. It is reported that some 41 million Americans are gym members. 12% of the memberships are born in January, as they are determined to knock off the holiday fat. Maybe it is good to exercise in the gym. However, should they know they can keep in good shape, spending little money, would they still agree with its necessity? At the age of 23, I joined a gym. I lifted weights twice a week in Muscle's Gym. I paid as little as $200 per year. You can't find such gyms in every city any more. Too often, the gym is fancy with lots of equipment. If you ask how much it costs to join it, the person at the front desk often won't tell you straight. Instead, he'll let you meet with a fitness consultant , who will provide you with a great number of reasons and suggestions, such as losing weight and getting healthier, just in order to put pressure on you to spend much money joining the gym and becoming a member there. Working out with the help of equipment at home has problems, too. In the early 2000's, I bought a spinning bike at a cost of $700 for home use. I tried a few times only to find that it brought me a neck problem. Now I'm back to my old way. I do Yoga every morning and evening. Total cost: $60 for an exercise mat . I'm enjoying fitness. </s>	many Americans put on weight after Christmas and New Year's Day </s>
"Question: Snow-blindness may be avoided by _ . Context: Many people believe the glare from snow causes snow-blindness. Yet, dark glasses or not , they find themselves suffering from headaches and watering eyes, and even snow-blindness, when exposed to several hours of ""snow light"". The United States Army has now determined that glare from snow does not cause snow-blindness in troops in a snow-covered country. Rather, a man's eyes frequently find nothing to focus on in a broad expanse of barren snow-covered terrain . So his gaze continually shifts and jumps back and forth over the entire landscape in search of something to look at. Finding nothing, hour after hour, the eyes never stop searching and the eyeballs become sore and the eye muscles ache. Nature eases this irritation by producing more fluid which covers the eyeball. The fluid covers the eyeball in increasing quantity until vision blurs , then is obscured , and the result is total, even though temporary, snow-blindness. Experiments led the Army to a simple method of overcoming this problem. Scouts ahead of a main body of troops are trained to shake snow from evergreen bushes, creating a dotted line as they cross completely snow-covered landscape. Even the scouts themselves throw lightweight, dark colored objects ahead on which they too can focus. The men following can then see something. Their gaze is arrested. Their eyes focus on a bush and having found something to see, stop scouring the snow-blanketed landscape. By focusing their attention on one object at a time, the men can cross the snow without becoming hopelessly snow-blind or lost. In this way the problem of crossing a solid white terrain is overcome. </s>"	providing the eyes with something to focus on </s>
Question: Aeroplanes usually do not need to climb quickly or fly high in the polar region because _ . Context: We all know that it is possible for ordinary people to make their homes on the equator ( ), although often they may feel uncomfortably hot there. Millions do it. But as for the North Pole ---- we know that it is not only a dangerously cold place, but that people like you and we would find it quite impossible to live there. At the present time only the scientists and explorers can do so, and they use special equipment. Men had been traveling across and around the equator on wheels, on their feet or in ships for thousands of years; but only a few men, with great difficulty and in very recent time, have ever crossed the ice to the North Pole. So it may surprise you to learn that, when traveling by air, it is really safer to fly over the North Pole than over the equator. Of course, this is not true about landings in the polar region (which passenger aeroplanes do not make). But the weather, if we are flying at a height of 5,000 meters above the Pole , is a delight. At 4,000 meters and more above the earth you can always be sure that you will not see a cloud in the sky as far as the eye can reach. In the tropics , on the other hand, you are not certain to keep clear of ( ) bad weather even at such heights as 18,000 or 20,000 meters . Aeroplanes can't climb as high or as quickly in cold air as in warm. Nor can clouds. In practice, this is an advantage to the aeroplane, which is already at a good height when it reaches the polar region and so it does not need to climb, while at the same time cold air keeps the clouds down low. </s>	there are no clouds above 5000 meters </s>
Question: Which type of music below can make people eat faster? Context: We know music is very important in our daily life. Do you notice music playing at any of those places when you go somewhere? Today most stores, stations, restaurants and other places play music. You might even hear music in an office or on a farm. Scientists believe that music influences the way people behave . They think that the sound of western classical music makes people feel richer. When a restaurant plays classical music, people spend more money on food and drinks. When the restaurant plays modern music, people spend less money. Without music, people spend less. Scientists also believe that loud, fast music makes people eat faster. Some restaurants play fast music during their busy hours. This makes people eat faster and leave quickly. Restaurants can make more money in this way. Some scientists think that music makes you think and learn better. They say that music helps students to be more active. It is true that people learn better when they are relaxed. And listening to music can help you relax.[ The next time you hear music somewhere, be careful. It might influence the way you do things. ,. </s>	Rock music. </s>
"Question: Happiness is for _ Context: Happiness is for everyone . You don't need to care about those people who have beautiful houses with large gardens and swimming pools or those who have nice cars and a lot of money and so on . Why? Because those who have big houses may often feel lonely .and those who have cars may want to work on the country roads at their free time . In fact , happiness is always around you if you put your heart into it.When you are in trouble at school,your friends will help you;when you study hard at your lessons,your parents are always taking good care of your life and your health;when you get success,your friends will say""Cingratulations""to you;when you do something wrong,people around you will help you to correct it.And when you do something good to others,you notice them,and you can see that happiness is always around you. Happiness is not the same as money.It is a feeling of your heart.When you are poor,you can also say you are happy,because you have something else that can't be bought with money.When you meet with difficulties,you can say loudly you are very happy,because you have more chances to challenge yourself.So you cannot always say you are poor and you have bad luck.As the saying goes,""Life is like a revolving door.When it closes,it also opens.""If you take every chance to get, you can be a happy and lucky person. </s>"	all people </s>
"Question: In his study Professor Smith asked the subjects_. Context: Professor Smith recently persuaded 35 people, 23 of them women, to keep a diary of all their absent-minded actions for a fortnight. When he came to analyse their embarrassing lapses ( ) in a scientific report, he was surprised to find that nearly all of them fell into a few groupings, nor did the lapses appear to be entirely random . One of the women, for instance, on leaving her house for work one morning threw her dog her earrings and tried to fix a dog biscuit on her ear. ""the explanation for this is that the brain is like a computer,"" explains the professor. ""People programme themselves to do certain activities regularly. It was the woman's custom every morning to throw her dog two biscuits and then put on her earrings. But somehow the action got reversed in the programme,"" About one in twenty of the incidents the volunteers reported were these ""programme assembly failures,"" Altogether the volunteers logged 433 unintentional actions that they found themselves doing -- an average of twelve each, There appear to be peak periods in the day when we are at our zaniest . These are two hours some time between eight a.m. and noon, between four and six p.m. with a smaller peak between eight and ten p.m. ""Among men the peak seems to be when a changeover in brain 'programmes' occurs, for instance between going to and from work."" Women on average reported slightly more lapses- 12.5 compared with 10.9 for men probably because they were more reliable reporters. A startling finding of the research is that the absent-minded activity is a hazar of doing things in which we are skilled. Normally, you would expect that skill reduces the number of errors we make. But trying to avoid silly lapses by concentrating more could make things a lot worse or even dangerous. </s>"	to keep a record of what they did unintentionally </s>
"Question: According to the passage, we know that ""Spring Rain"" is the name of _ . Context: Open today's newspaper. What do you see? Ads! Turn on the TV. Still more ads! Everywhere you look, someone has something to sell. Here are some ways ads get us to buy. Some ads use famous people. Stars are paid to sell a product. Think about it. Do they really know about medicine? Do they know about soft drinks? These people may be famous. But they may not know about what they are selling. Some ads make you think you're getting the words of experts . A man in a white coat comes on TV. He looks nice. ""I use White and Black, "" he says. This man looks like a doctor. But he is an actor. He has been paid to sell this product. Does soap have anything to do with a pretty child? Not much. But ads may show their products with something nice, such as the sun, the flowers and so on. Such an ad is about feelings rather than fact. Ads are full of strong words like ""new"" and ""power"" . They can help a product sell. The soap may be called ""Spring Rain"". A car may be called ""Tiger"". Strong words work on our feelings. Some ads make promises . But can they keep them? No. Some ads use our fear of being too late. ""Buy now! "" they say, ""Selling ends soon. "" Check to see if this is true. Don't hurry. Take time to think. All ads hope we will buy something, do something, or think in a certain way. Know what ads are doing. Ask questions to yourself. Don't let their words and pictures fool you. uld not always believe the ads. </s>"	a kind of soap </s>
"Question: According to the passage people raise chickens probably to _ . Context: More and more Americans are showing an interest in healthy and locally-produced food. As the interest increases, raising chickens has been gaining popularity in some American cities. ""Look, we get three eggs this time."" Collecting eggs is a daily pleasure for the Hurst family. Naomi Hurst says her family started to raise chickens in back of their home in Maryland a month ago. ""We have wanted to try having backyard chickens for a couple years now. And really just didn't have the time to build my own coop(;) and look out where to buy chickens. And then we met Rent a Coop,"" said Naomi Hurst. Rent a Coop is a chicken rental business. Tyler Phillips launched the company with a partner 18 months ago. It comes with a mobile coop on wheels, two egg-laying hens, feed, bedding, water bowl, feed bowl, and our 24-hour chicken hotline. You can call with any questions. The price is 185 dollars for four weeks. After the four weeks passed, individuals can extend the rental agreement, return everything or purchase the animals and supplies. Tyler Phillips designs and makes the coops. He says he wants to do as little damage as possible to the environment. ""We always try to have as many recycled materials as possible. And I want the coops to be safe for kids. I want the chickens to be comfortable and they have access to the grass while being inside the coop. I want it to be easily movable, light weight,"" he said. Some cities require people have large pieces of land, if they want to raise farm animals. Others require an agreement with neighbors, limit the number of chickens, or, even ban the birds. Tyler Phillips expects that would change as interest in small poultry coops grows. ""I see cities around the D. C. area changing laws almost monthly and different cities will change the law to being prochicken . That is happening all around the United States,"" he said, He believes that there will be chicken rental businesses in most American cities within five years. </s>"	get safe and healthy food </s>
"Question: Tom didn't go to town _ . Context: Tom lived by himself a long way from town. He hardly went to town, but one day he went into town to buy a few things. After he bought them, he went into a restaurant and sat down at a table. When he looked around, he saw some old people put glasses on before reading their newspapers. So after lunch he decided to go to a shop to buy himself one pair, too. He walked along the road, and soon found a shop. The man in the shop let him try on a lot of glasses, but Tom always said, ""No, I can't read with these."" The man became puzzled , and he said, ""Excuse me, but can you read?"" ""No, of course I can't!"" Tom said angrily. ""If I could read before, do you think I would come here to buy your glasses?"" </s>"	often </s>
Question: What can we know from the passage? Context: I go to Australia for a meeting with my workmate, Chris. We decide to drive across the country after the meeting. The drive will take four days and most of it was across the desert . The first day is a lot of fun because we are happy to hear each other's jokes . But on the third day, we begin to get _ . We are quite quiet for some hours when Chris sees some kangaroos .We are both excited and decide to take a closer look. Chris drives very quickly to catch up with them. We got closer and closer. Suddenly , we hear a loud BANG! Chris stops the car and we get out. Beside the car is a large kangaroo lying on the ground. Chris goes over to it and puts his cap on its head. He takes off his sunglasses and puts them on the kangaroo and does the same with his jacket. Then he puts his arm around the kangaroo and tells me to take a photo of them together. I take out my camera. When I am focusing the camera, I sees the kangaroo move . It suddenly wakes up, and runs away before we can do anything. I start laughing but Chris looks worried. He says his wallet is in the jacket. I start laughing even louder . I stop laughing when he says that our car keys are also in the jacket. </s>	The kangaroo runs away together with Chris's wallet and their car keys in his jacket. </s>
"Question: What did the US scientists of the University of Texas find out in their recent study? Context: THERE is an old saying: ""Don't judge a book by its cover."" It means that you shouldn't build your first impression of someone on his or her looks alone. But according to a new study, the famous sayingmight not be correct after all. A group of US scientists have found that the first impression we have of someone else is actually right most of the time. In the study, scientists asked participants to look at a photograph of a person and make a quick judgment about him or her. A month later, the participant and the person in the photo were introduced, and scientists were shocked to find that their judgments oftenmatch those that they had made originally. It's true that simply looking at someone won't provide you with as much information.But, according to scientists, when makinga first impression, people rely more on their instincts than on logic .""They focus on how that person makes them feel,"" Paul Eastwick of the University of Texas told Live Science. ""It is very hard to get a sense of this information when simply viewing a profile .As soon as one sees another person, an impression is formed and what we see can sometimes _ what we know."" Of course, no one can be right about everything and your instincts can go wrong sometimes. But even if it is proven to be wrong, once people form an opinion about someone, they have a hard time getting over that opinion later on. The findings help explain why people always tidy themselves up before meeting guests or doing job interviews. ""Their face constantlyremindsus of that firstimpression,"" said Rule. People may learn more about another person over time once they get close to each other, but first impressions remain very important and seem difficult to forget. </s>"	First impressions tend to last more often than not. </s>
Question: What does the passage tell us? Context: Some people enjoy reading and they like to go to the book show. There are many books in the show. If you can't find some books in libraries or bookshops, come to the book show. You must find them here. Readers like these books very much. In a book show, you can buy a lot of books with less money. The show also invites some writers. People can buy a lot of their favorite books and meet their favorite writers. The book show may be _ , but they still love to visit it. It is fun to go there. Today more and more people like reading including children and adults. They often go to many book shows to read and buy books. When they read, they can learn much more from books. It is important for children to learn to read. They can also know a lot about the writers after reading the books. </s>	Something about book shows. </s>
"Question: What problems can bicycles bring? Context: Bicycles are very popular in China. In our country you can see bicycles almost everywhere. When you walk on the road, you will find a lot of people riding bicycles to school, shops and anywhere else. Therefore , China is known as ""the kingdom of bicycles"". In China, many families have one or two bicycles. Compared(......) with cars, bicycles have many advantages. First, they are much cheaper than cars. Most Chinese can't afford cars, but they can afford bicycles. Second, bicycles are small enough to park anywhere, while cars need a larger piece of land to park. What's more, with lower speed, bicycles are safer than cars. However, bicycles also bring some problems. Some riders don't obey the traffic rules and some riders don't think about others' safety. So they ride too fast. During rush hours, too many bicycles may cause traffic jams. _ </s>"	Too many bicycles may cause traffic jams. </s>
"Question: Rats have all the following advantages except that _ . Context: Everybody hates rats. But in the earthquake capitals of the world - Japan, Los Angeles, Turkey - rats will soon be man's new best friends. What happens after an earthquake? We send in rescue dogs. Why? Because they can smell people. Dogs save lives. They help rescuers to find living people. But dogs are big and they can't get into small spaces. So now a new research project is using a smaller animal to save lives: the rat. How does it work? First, the rat is trained to smell people. When this happens, the rat's brain gives a signal .This is sent to a small radio on its back, and then the rescuers follow the radio signals. When rat's brain activity jumps, the rescuers know that someone is alive. The rat has smelled that person. Although there are already robots which can do this job, rats are better. Christian Linster at Cornell University, New York, says, ""Robots' noses don't work well when there are other smells around. Rats are good at that. "" Rats can also see in the dark. They are cheaper and quicker to train than dogs, and unlike robots, they don't need electricity! The ""rat project"" is not finished, but Julie Ryan of International Rescue Corps in Scotland says, ""It would be fantastic. A rat could get into spaces we couldn't get to, and a rat would get out if it wasn't safe."" Perhaps for the first time in history, people will be happy to see a rat in a building(but only after an earthquake, of course.) </s>"	they are more fantastic than other animals </s>
Question: The passage is mainly about Fleming's _ . Context: Karl Fleming joined the military because he needed a change in his life. He had a successful career with a shipping company but he wanted to do something more. He found that something in the U.S. army. Fleming began his service in 2009 and never looked back. A few years later, Fleming volunteered to go to Afghanistan. There, he worked as a bodyguard for the U.S. Army Corps of Engineers. He enjoyed it, except for the almost-nightly rocket attacks. Karl was never hit directly by a rocket, but he didn't need to be to feel its effects. The rockets caused severe shaking, shaking so bad that Fleming was left with many injuries. He was also diagnosed with concussions and Post-Traumatic Stress Disorder(PTSD). Fleming said he was down but not out. Once he returned from Afghanistan, Fleming underwent one test after another. At first, Fleming said he thought he could recover or be able to return to duty and realize his dream of becoming an officer. But then came the news he had never imagined: Fleming would never be an officer because he was too injured to continue. Fleming said he was depressed after learning his military career was over. Add that to the memory loss, extreme anxiety and the many painful medical procedures he was already experiencing. He rarely ventured outside on the weekend. Instead, he preferred to sleep in. All that changed, however, with Fleming's service dog, Kuchar. Fleming said he had heard dogs could help people suffering from PTSD, so he started doing research. Karl eventually selected K9s for Warriors, which is where he met Kuchar, a yellow lab. Fleming and Kuchar trained together for weeks, before returning to Fort Benning. K9s for Warriors provided Fleming with Kuchar and the training for free. Life with Kuchar has been life-changing. Fleming doesn't sleep in any more because Kuchar won't let him. Instead, they venture out into a world Karl was once afraid of -- a world for Fleming that now seems impossible to imagine without Kuchar by his side. </s>	change of life </s>
"Question: How has the author organized the article? Context: Bluebirds looking secretly from nest boxes. Tadpoles swimming in a pond. Tiger swallowtails flying quickly around a butterfly bush. And over here, a class of students watching it all. A field trip to a nature center? No, it's a schoolyard. With some work on your part, it could even be your schoolyard. Interested in building a schoolyard habitat? Here's how to get started. Gather a Team Students can do a lot on their own, but you'll need adults for a project this big. Get teachers, parents, and even the headmaster interested. Don't forget the maintenance staff--they know more about your school's yard than anyone else and can give you lots of help. Also, ask around your neighborhood for gardeners, naturalists, and others willing to give advice. Map Your Site Which part of the schoolyard can you turn into a habitat? Is there an unused corner of the playground? Part of a lawn or field you could let go wild? You'll need to make a map of the area showing what's there now. Then you can figure out how you want to change it. For that, you need a plan. Plan a Habitat Here's what you'll need to make your area attractive to wildlife. Food: Plant flowers, bushes, and trees. These provide seeds, berries, leaves, flowers, and sweet liquids. And all of these feed birds, and insects. You can also add some feeders for squirrels and birds. Where possible, stick with native plants--wild plants that grow naturally in your area. They need less care, which means less work for you. Water: A small pond, birdbath, or even a shallow dish of clean water in the ground will attract birds. Other small animals like insects may visit as well. Shelter: Bushes and trees make great escapes for birds. Tall grass and ""weeds"" are home to grasshoppers, garter snakes, and some ground-nesting birds. You can also add stone piles and brush piles. Places to Raise Young: Butterflies need special plants to lay their eggs on. Frogs and toads lay eggs only in shallow water. Many birds use birdhouses; others nest in trees and bushes. In fact, nearly all your shelters may become homes for wild young. Put It on Paper Using the map you made of your area, draw in the changes you want to make. Mark where the plants, nest boxes, and other items will go. Remember, this is a long-term plan--you don't have to do everything this spring. Maybe you could put up a few birdhouses and plant some butterfly bushes now and save the trees and bushes for next year. Even a small start is a big step for wildlife. Reach for Resources To make the habitat happen, you'll need lots of plants, seeds, and other supplies. You'll also need to buy or borrow tools and maybe even some heavy equipment. Now's the time to reach out for donations. Start by asking your parent-teacher organization. Then go to garden clubs, garden stores (they might give you a discount), local government agencies, and businesses. If they can't donate supplies or money, ask if they can donate workers! The workers can help build the habitat. You'll also need people to help maintain it. Some schools ask their students' families to take turns during the summer. Each family maintains the habitat for a couple of weeks. Build Your Design Now you can dig in. Set a date, and get growing! </s>"	By giving step-by-step instructions. </s>
Question: In what year was Little League established? Context: In the United States and several other countries, 2.5 million children play baseball in an organization called Little League. They play on teams in their hometowns. Their parents and other adults in the community coach or instruct them and serve as umpires to make sure that everyone follows the rules. Local businesses give money for the ball fields and the uniforms. Local teams compete against each other and the winners get to play teams that are more distant. Eventually, the top teams go to the Little League World Series. One hundred years after Abner Doubleday invented baseball in Cooperstown, New York, in 1839, Little League got started in Pennsylvania. Three men started the game for neighborhood boys with a smaller playing field and fewer innings than adult baseball. Little League became popular after World War II when the game spread across the United States. By 1955 it was played throughout North America and within five years it had spread to Europe. Children's baseball really caught on in Japan and Taiwan of China and teams from those areas won the World Series seven out of eight years. After this, the organization tried banning foreign teams from the World Series, but the ban came to an end after one year. At first, Little League was only for boys aged nine to twelve. However, in 1974, the parents of girl baseball players brought a law suit. The courts ruled that Little League had to include both boys and girls. Later Little League added on softball and other games for teenagers up to age eighteen. Occasionally a Little Leaguer becomes a professional player. For example, Gary Carter went from Little League to play nineteen seasons in the Major Leagues, ten of them as an All-Star player. But, by and large, youngsters play baseball for fun and because their parents are proud of them. </s>	1939 </s>
Question: The easiest way to get today's news is _ . Context: There are many types of reports.A report is simply an account of something that has happened.The commonest are news reports.We get them in newspapers,over radio and on television.Sometimes cinemas also show us newsreels. The main purpose of a newspaper is to provide news.If you examine a newspaper closely,you will find that there are all types of news:accidents,floods,fires,wars,fashions ,sports,books,etc.The news covers everything that happens to people and their surroundings.Sometimes there are news items which are very amusing. A news report is usually very short,except when it is about something very important,but it contains a lot of information.It is also written in short paragraphs.The first paragraph is in fact a summary of the news item.It gives all the necessary information,what,when,where,how and why.The other paragraphs give full details of the subject.There may also be interviews with people.The words actually spoken by them are within inverted commas . Often there are photographs to go with the news to make it more interesting. </s>	to read today's newspapers </s>
